date,state,dose,daily_vac
2022-07-12,Labuan,1st Booster,2
2022-07-12,Putrajaya,1st Booster,19
2022-07-12,Malaysia,1st Booster,907
2022-07-12,Johor,2nd Booster,499
2022-07-12,Kedah,2nd Booster,106
2022-07-12,Kelantan,2nd Booster,5
2022-07-12,Melaka,2nd Booster,371
2022-07-12,Negeri Sembilan,2nd Booster,221
2022-07-12,Pahang,2nd Booster,114
2022-07-12,Perak,2nd Booster,622
2022-07-12,Perlis,2nd Booster,3
2022-07-12,Penang,2nd Booster,89
2022-07-12,Sabah,2nd Booster,184
2022-07-12,Sarawak,2nd Booster,441
2022-07-12,Selangor,2nd Booster,2229
2022-07-12,Terengganu,2nd Booster,15
2022-07-12,Kuala Lumpur,2nd Booster,2210
2022-07-12,Labuan,2nd Booster,4
2022-07-12,Putrajaya,2nd Booster,14
2022-07-12,Malaysia,2nd Booster,7127
2022-07-12,Johor,2nd Dose,263
2022-07-12,Kedah,2nd Dose,102
2022-07-12,Kelantan,2nd Dose,18
2022-07-12,Melaka,2nd Dose,232
2022-07-12,Negeri Sembilan,2nd Dose,103
2022-07-12,Pahang,2nd Dose,109
2022-07-12,Perak,2nd Dose,161
2022-07-12,Perlis,2nd Dose,2
2022-07-12,Penang,2nd Dose,46
2022-07-12,Sabah,2nd Dose,232
2022-07-12,Sarawak,2nd Dose,483
2022-07-12,Selangor,2nd Dose,405
2022-07-12,Terengganu,2nd Dose,9
2022-07-12,Kuala Lumpur,2nd Dose,121
2022-07-12,Labuan,2nd Dose,17
2022-07-12,Putrajaya,2nd Dose,1
2022-07-12,Malaysia,2nd Dose,2304
2022-07-12,Johor,1st Dose,19
2022-07-12,Kedah,1st Dose,9
2022-07-12,Kelantan,1st Dose,0
2022-07-12,Melaka,1st Dose,21
2022-07-12,Negeri Sembilan,1st Dose,4
2022-07-12,Pahang,1st Dose,2
2022-07-12,Perak,1st Dose,10
2022-07-12,Perlis,1st Dose,0
2022-07-12,Penang,1st Dose,5
2022-07-12,Sabah,1st Dose,9
2022-07-12,Sarawak,1st Dose,26
2022-07-12,Selangor,1st Dose,46
2022-07-12,Terengganu,1st Dose,0
2022-07-12,Kuala Lumpur,1st Dose,17
2022-07-12,Labuan,1st Dose,1
2022-07-12,Putrajaya,1st Dose,0
2022-07-12,Malaysia,1st Dose,169
2022-07-13,Johor,1st Booster,151
2022-07-13,Kedah,1st Booster,49
2022-07-13,Kelantan,1st Booster,64
2022-07-13,Melaka,1st Booster,25
2022-07-13,Negeri Sembilan,1st Booster,41
2022-07-13,Pahang,1st Booster,21
2022-07-13,Perak,1st Booster,93
2022-07-13,Perlis,1st Booster,0
2022-07-13,Penang,1st Booster,44
2022-07-13,Sabah,1st Booster,82
2022-07-13,Sarawak,1st Booster,54
2022-07-13,Selangor,1st Booster,191
2022-07-13,Terengganu,1st Booster,56
2022-07-13,Kuala Lumpur,1st Booster,116
2022-07-13,Labuan,1st Booster,1
2022-07-13,Putrajaya,1st Booster,5
2022-07-13,Malaysia,1st Booster,993
2022-07-13,Johor,2nd Booster,496
2022-07-13,Kedah,2nd Booster,133
2022-07-13,Kelantan,2nd Booster,20
2022-07-13,Melaka,2nd Booster,348
2022-07-13,Negeri Sembilan,2nd Booster,356
2022-07-13,Pahang,2nd Booster,244
2022-07-13,Perak,2nd Booster,773
2022-07-13,Perlis,2nd Booster,2
2022-07-13,Penang,2nd Booster,211
2022-07-13,Sabah,2nd Booster,176
2022-07-13,Sarawak,2nd Booster,361
2022-07-13,Selangor,2nd Booster,2270
2022-07-13,Terengganu,2nd Booster,36
2022-07-13,Kuala Lumpur,2nd Booster,2869
2022-07-13,Labuan,2nd Booster,7
2022-07-13,Putrajaya,2nd Booster,9
2022-07-13,Malaysia,2nd Booster,8311
2022-07-13,Johor,2nd Dose,221
2022-07-13,Kedah,2nd Dose,217
2022-07-13,Kelantan,2nd Dose,345
2022-07-13,Melaka,2nd Dose,178
2022-07-13,Negeri Sembilan,2nd Dose,200
2022-07-13,Pahang,2nd Dose,179
2022-07-13,Perak,2nd Dose,177
2022-07-13,Perlis,2nd Dose,29
2022-07-13,Penang,2nd Dose,43
2022-07-13,Sabah,2nd Dose,393
2022-07-13,Sarawak,2nd Dose,515
2022-07-13,Selangor,2nd Dose,273
2022-07-13,Terengganu,2nd Dose,90
2022-07-13,Kuala Lumpur,2nd Dose,128
2022-07-13,Labuan,2nd Dose,0
2022-07-13,Putrajaya,2nd Dose,108
2022-07-13,Malaysia,2nd Dose,3096
2022-07-13,Johor,1st Dose,15
2022-07-13,Kedah,1st Dose,6
2022-07-13,Kelantan,1st Dose,7
2022-07-13,Melaka,1st Dose,29
2022-07-13,Negeri Sembilan,1st Dose,3
2022-07-13,Pahang,1st Dose,4
2022-07-13,Perak,1st Dose,7
2022-07-13,Perlis,1st Dose,0
2022-07-13,Penang,1st Dose,3
2022-07-13,Sabah,1st Dose,43
2022-07-13,Sarawak,1st Dose,20
2022-07-13,Selangor,1st Dose,41
2022-07-13,Terengganu,1st Dose,9
2022-07-13,Kuala Lumpur,1st Dose,17
2022-07-13,Labuan,1st Dose,0
2022-07-13,Putrajaya,1st Dose,1
2022-07-13,Malaysia,1st Dose,205
2022-07-14,Johor,1st Booster,202
2022-07-14,Kedah,1st Booster,96
2022-07-14,Kelantan,1st Booster,150
2022-07-14,Melaka,1st Booster,34
2022-07-14,Negeri Sembilan,1st Booster,40
2022-07-14,Pahang,1st Booster,75
2022-07-14,Perak,1st Booster,102
2022-07-14,Perlis,1st Booster,2
2022-07-14,Penang,1st Booster,66
2022-07-14,Sabah,1st Booster,109
2022-07-14,Sarawak,1st Booster,51
2022-07-14,Selangor,1st Booster,269
2022-07-14,Terengganu,1st Booster,63
2022-07-14,Kuala Lumpur,1st Booster,124
2022-07-14,Labuan,1st Booster,4
2022-07-14,Putrajaya,1st Booster,14
2022-07-14,Malaysia,1st Booster,1401
2022-07-14,Johor,2nd Booster,732
2022-07-14,Kedah,2nd Booster,267
2022-07-14,Kelantan,2nd Booster,35
2022-07-14,Melaka,2nd Booster,502
2022-07-14,Negeri Sembilan,2nd Booster,200
2022-07-14,Pahang,2nd Booster,278
2022-07-14,Perak,2nd Booster,678
2022-07-14,Perlis,2nd Booster,5
2022-07-14,Penang,2nd Booster,285
2022-07-14,Sabah,2nd Booster,303
2022-07-14,Sarawak,2nd Booster,630
2022-07-14,Selangor,2nd Booster,2935
2022-07-14,Terengganu,2nd Booster,20
2022-07-14,Kuala Lumpur,2nd Booster,3034
2022-07-14,Labuan,2nd Booster,20
2022-07-14,Putrajaya,2nd Booster,14
2022-07-14,Malaysia,2nd Booster,9938
2022-07-14,Johor,2nd Dose,689
2022-07-14,Kedah,2nd Dose,474
2022-07-14,Kelantan,2nd Dose,340
2022-07-14,Melaka,2nd Dose,217
2022-07-14,Negeri Sembilan,2nd Dose,140
2022-07-14,Pahang,2nd Dose,267
2022-07-14,Perak,2nd Dose,406
2022-07-14,Perlis,2nd Dose,89
2022-07-14,Penang,2nd Dose,108
2022-07-14,Sabah,2nd Dose,234
2022-07-14,Sarawak,2nd Dose,602
2022-07-14,Selangor,2nd Dose,440
2022-07-14,Terengganu,2nd Dose,274
2022-07-14,Kuala Lumpur,2nd Dose,83
2022-07-14,Labuan,2nd Dose,8
2022-07-14,Putrajaya,2nd Dose,2
2022-07-14,Malaysia,2nd Dose,4373
2022-07-14,Johor,1st Dose,29
2022-07-14,Kedah,1st Dose,12
2022-07-14,Kelantan,1st Dose,14
2022-07-14,Melaka,1st Dose,32
2022-07-14,Negeri Sembilan,1st Dose,14
2022-07-14,Pahang,1st Dose,9
2022-07-14,Perak,1st Dose,16
2022-07-14,Perlis,1st Dose,3
2022-07-14,Penang,1st Dose,12
2022-07-14,Sabah,1st Dose,23
2022-07-14,Sarawak,1st Dose,35
2022-07-14,Selangor,1st Dose,38
2022-07-14,Terengganu,1st Dose,5
2022-07-14,Kuala Lumpur,1st Dose,13
2022-07-14,Labuan,1st Dose,1
2022-07-14,Putrajaya,1st Dose,0
2022-07-14,Malaysia,1st Dose,256
2022-07-15,Johor,1st Booster,139
2022-07-15,Kedah,1st Booster,29
2022-07-15,Kelantan,1st Booster,19
2022-07-15,Melaka,1st Booster,52
2022-07-15,Negeri Sembilan,1st Booster,34
2022-07-15,Pahang,1st Booster,58
2022-07-15,Perak,1st Booster,156
2022-07-15,Perlis,1st Booster,3
2022-07-15,Penang,1st Booster,118
2022-07-15,Sabah,1st Booster,94
2022-07-15,Sarawak,1st Booster,89
2022-07-15,Selangor,1st Booster,268
2022-07-15,Terengganu,1st Booster,37
2022-07-15,Kuala Lumpur,1st Booster,149
2022-07-15,Labuan,1st Booster,0
2022-07-15,Putrajaya,1st Booster,25
2022-07-15,Malaysia,1st Booster,1270
2022-07-15,Johor,2nd Booster,956
2022-07-15,Kedah,2nd Booster,59
2022-07-15,Kelantan,2nd Booster,0
2022-07-15,Melaka,2nd Booster,497
2022-07-15,Negeri Sembilan,2nd Booster,289
2022-07-15,Pahang,2nd Booster,213
2022-07-15,Perak,2nd Booster,776
2022-07-15,Perlis,2nd Booster,12
2022-07-15,Penang,2nd Booster,660
2022-07-15,Sabah,2nd Booster,227
2022-07-15,Sarawak,2nd Booster,822
2022-07-15,Selangor,2nd Booster,3162
2022-07-15,Terengganu,2nd Booster,8
2022-07-15,Kuala Lumpur,2nd Booster,3035
2022-07-15,Labuan,2nd Booster,24
2022-07-15,Putrajaya,2nd Booster,11
2022-07-15,Malaysia,2nd Booster,10751
2022-07-15,Johor,2nd Dose,917
2022-07-15,Kedah,2nd Dose,294
2022-07-15,Kelantan,2nd Dose,43
2022-07-15,Melaka,2nd Dose,407
2022-07-15,Negeri Sembilan,2nd Dose,249
2022-07-15,Pahang,2nd Dose,699
2022-07-15,Perak,2nd Dose,1005
2022-07-15,Perlis,2nd Dose,27
2022-07-15,Penang,2nd Dose,506
2022-07-15,Sabah,2nd Dose,483
2022-07-15,Sarawak,2nd Dose,1117
2022-07-15,Selangor,2nd Dose,2612
2022-07-15,Terengganu,2nd Dose,172
2022-07-15,Kuala Lumpur,2nd Dose,400
2022-07-15,Labuan,2nd Dose,19
2022-07-15,Putrajaya,2nd Dose,111
2022-07-15,Malaysia,2nd Dose,9061
2022-07-15,Johor,1st Dose,60
2022-07-15,Kedah,1st Dose,10
2022-07-15,Kelantan,1st Dose,0
2022-07-15,Melaka,1st Dose,51
2022-07-15,Negeri Sembilan,1st Dose,11
2022-07-15,Pahang,1st Dose,21
2022-07-15,Perak,1st Dose,42
2022-07-15,Perlis,1st Dose,0
2022-07-15,Penang,1st Dose,47
2022-07-15,Sabah,1st Dose,49
2022-07-15,Sarawak,1st Dose,71
2022-07-15,Selangor,1st Dose,184
2022-07-15,Terengganu,1st Dose,4
2022-07-15,Kuala Lumpur,1st Dose,43
2022-07-15,Labuan,1st Dose,0
2022-07-15,Putrajaya,1st Dose,0
2022-07-15,Malaysia,1st Dose,593
2022-07-16,Johor,1st Booster,99
2022-07-16,Kedah,1st Booster,40
2022-07-16,Kelantan,1st Booster,9
2022-07-16,Melaka,1st Booster,26
2022-07-16,Negeri Sembilan,1st Booster,13
2022-07-16,Pahang,1st Booster,18
2022-07-16,Perak,1st Booster,49
2022-07-16,Perlis,1st Booster,0
2022-07-16,Penang,1st Booster,16
2022-07-16,Sabah,1st Booster,97
2022-07-16,Sarawak,1st Booster,97
2022-07-16,Selangor,1st Booster,242
2022-07-16,Terengganu,1st Booster,18
2022-07-16,Kuala Lumpur,1st Booster,172
2022-07-16,Labuan,1st Booster,0
2022-07-16,Putrajaya,1st Booster,2
2022-07-16,Malaysia,1st Booster,898
2022-07-16,Johor,2nd Booster,751
2022-07-16,Kedah,2nd Booster,101
2022-07-16,Kelantan,2nd Booster,5
2022-07-16,Melaka,2nd Booster,321
2022-07-16,Negeri Sembilan,2nd Booster,166
2022-07-16,Pahang,2nd Booster,91
2022-07-16,Perak,2nd Booster,317
2022-07-16,Perlis,2nd Booster,1
2022-07-16,Penang,2nd Booster,85
2022-07-16,Sabah,2nd Booster,228
2022-07-16,Sarawak,2nd Booster,365
2022-07-16,Selangor,2nd Booster,3238
2022-07-16,Terengganu,2nd Booster,13
2022-07-16,Kuala Lumpur,2nd Booster,2502
2022-07-16,Labuan,2nd Booster,0
2022-07-16,Putrajaya,2nd Booster,13
2022-07-16,Malaysia,2nd Booster,8197
2022-07-16,Johor,2nd Dose,650
2022-07-16,Kedah,2nd Dose,415
2022-07-16,Kelantan,2nd Dose,208
2022-07-16,Melaka,2nd Dose,340
2022-07-16,Negeri Sembilan,2nd Dose,458
2022-07-16,Pahang,2nd Dose,463
2022-07-16,Perak,2nd Dose,572
2022-07-16,Perlis,2nd Dose,21
2022-07-16,Penang,2nd Dose,248
2022-07-16,Sabah,2nd Dose,867
2022-07-16,Sarawak,2nd Dose,461
2022-07-16,Selangor,2nd Dose,3604
2022-07-16,Terengganu,2nd Dose,258
2022-07-16,Kuala Lumpur,2nd Dose,369
2022-07-16,Labuan,2nd Dose,0
2022-07-16,Putrajaya,2nd Dose,205
2022-07-16,Malaysia,2nd Dose,9139
2022-07-16,Johor,1st Dose,60
2022-07-16,Kedah,1st Dose,8
2022-07-16,Kelantan,1st Dose,1
2022-07-16,Melaka,1st Dose,18
2022-07-16,Negeri Sembilan,1st Dose,25
2022-07-16,Pahang,1st Dose,3
2022-07-16,Perak,1st Dose,40
2022-07-16,Perlis,1st Dose,1
2022-07-16,Penang,1st Dose,17
2022-07-16,Sabah,1st Dose,60
2022-07-16,Sarawak,1st Dose,30
2022-07-16,Selangor,1st Dose,201
2022-07-16,Terengganu,1st Dose,6
2022-07-16,Kuala Lumpur,1st Dose,58
2022-07-16,Labuan,1st Dose,0
2022-07-16,Putrajaya,1st Dose,8
2022-07-16,Malaysia,1st Dose,536
2022-07-17,Johor,1st Booster,158
2022-07-17,Kedah,1st Booster,123
2022-07-17,Kelantan,1st Booster,40
2022-07-17,Melaka,1st Booster,24
2022-07-17,Negeri Sembilan,1st Booster,9
2022-07-17,Pahang,1st Booster,3
2022-07-17,Perak,1st Booster,14
2022-07-17,Perlis,1st Booster,0
2022-07-17,Penang,1st Booster,10
2022-07-17,Sabah,1st Booster,40
2022-07-17,Sarawak,1st Booster,20
2022-07-17,Selangor,1st Booster,133
2022-07-17,Terengganu,1st Booster,52
2022-07-17,Kuala Lumpur,1st Booster,127
2022-07-17,Labuan,1st Booster,0
2022-07-17,Putrajaya,1st Booster,2
2022-07-17,Malaysia,1st Booster,755
2022-07-17,Johor,2nd Booster,846
2022-07-17,Kedah,2nd Booster,164
2022-07-17,Kelantan,2nd Booster,11
2022-07-17,Melaka,2nd Booster,280
2022-07-17,Negeri Sembilan,2nd Booster,83
2022-07-17,Pahang,2nd Booster,36
2022-07-17,Perak,2nd Booster,196
2022-07-17,Perlis,2nd Booster,3
2022-07-17,Penang,2nd Booster,65
2022-07-17,Sabah,2nd Booster,46
2022-07-17,Sarawak,2nd Booster,104
2022-07-17,Selangor,2nd Booster,2272
2022-07-17,Terengganu,2nd Booster,23
2022-07-17,Kuala Lumpur,2nd Booster,1503
2022-07-17,Labuan,2nd Booster,0
2022-07-17,Putrajaya,2nd Booster,6
2022-07-17,Malaysia,2nd Booster,5638
2022-07-17,Johor,2nd Dose,838
2022-07-17,Kedah,2nd Dose,541
2022-07-17,Kelantan,2nd Dose,159
2022-07-17,Melaka,2nd Dose,105
2022-07-17,Negeri Sembilan,2nd Dose,101
2022-07-17,Pahang,2nd Dose,201
2022-07-17,Perak,2nd Dose,152
2022-07-17,Perlis,2nd Dose,6
2022-07-17,Penang,2nd Dose,53
2022-07-17,Sabah,2nd Dose,394
2022-07-17,Sarawak,2nd Dose,477
2022-07-17,Selangor,2nd Dose,2075
2022-07-17,Terengganu,2nd Dose,186
2022-07-17,Kuala Lumpur,2nd Dose,168
2022-07-17,Labuan,2nd Dose,0
2022-07-17,Putrajaya,2nd Dose,61
2022-07-17,Malaysia,2nd Dose,5517
2022-07-17,Johor,1st Dose,62
2022-07-17,Kedah,1st Dose,43
2022-07-17,Kelantan,1st Dose,2
2022-07-17,Melaka,1st Dose,12
2022-07-17,Negeri Sembilan,1st Dose,8
2022-07-17,Pahang,1st Dose,3
2022-07-17,Perak,1st Dose,14
2022-07-17,Perlis,1st Dose,0
2022-07-17,Penang,1st Dose,7
2022-07-17,Sabah,1st Dose,29
2022-07-17,Sarawak,1st Dose,48
2022-07-17,Selangor,1st Dose,118
2022-07-17,Terengganu,1st Dose,2
2022-07-17,Kuala Lumpur,1st Dose,19
2022-07-17,Labuan,1st Dose,0
2022-07-17,Putrajaya,1st Dose,4
2022-07-17,Malaysia,1st Dose,371
2022-07-18,Johor,1st Booster,188
2022-07-18,Kedah,1st Booster,157
2022-07-18,Kelantan,1st Booster,81
2022-07-18,Melaka,1st Booster,36
2022-07-18,Negeri Sembilan,1st Booster,50
2022-07-18,Pahang,1st Booster,36
2022-07-18,Perak,1st Booster,65
2022-07-18,Perlis,1st Booster,11
2022-07-18,Penang,1st Booster,68
2022-07-18,Sabah,1st Booster,102
2022-07-18,Sarawak,1st Booster,45
2022-07-18,Selangor,1st Booster,193
2022-07-18,Terengganu,1st Booster,75
2022-07-18,Kuala Lumpur,1st Booster,133
2022-07-18,Labuan,1st Booster,3
2022-07-18,Putrajaya,1st Booster,7
2022-07-18,Malaysia,1st Booster,1250
2022-07-18,Johor,2nd Booster,919
2022-07-18,Kedah,2nd Booster,123
2022-07-18,Kelantan,2nd Booster,22
2022-07-18,Melaka,2nd Booster,313
2022-07-18,Negeri Sembilan,2nd Booster,349
2022-07-18,Pahang,2nd Booster,313
2022-07-18,Perak,2nd Booster,486
2022-07-18,Perlis,2nd Booster,8
2022-07-18,Penang,2nd Booster,226
2022-07-18,Sabah,2nd Booster,198
2022-07-18,Sarawak,2nd Booster,279
2022-07-18,Selangor,2nd Booster,2032
2022-07-18,Terengganu,2nd Booster,42
2022-07-18,Kuala Lumpur,2nd Booster,2641
2022-07-18,Labuan,2nd Booster,9
2022-07-18,Putrajaya,2nd Booster,14
2022-07-18,Malaysia,2nd Booster,7974
2022-07-18,Johor,2nd Dose,524
2022-07-18,Kedah,2nd Dose,304
2022-07-18,Kelantan,2nd Dose,154
2022-07-18,Melaka,2nd Dose,213
2022-07-18,Negeri Sembilan,2nd Dose,57
2022-07-18,Pahang,2nd Dose,95
2022-07-18,Perak,2nd Dose,94
2022-07-18,Perlis,2nd Dose,16
2022-07-18,Penang,2nd Dose,11
2022-07-18,Sabah,2nd Dose,276
2022-07-18,Sarawak,2nd Dose,566
2022-07-18,Selangor,2nd Dose,273
2022-07-18,Terengganu,2nd Dose,129
2022-07-18,Kuala Lumpur,2nd Dose,120
2022-07-18,Labuan,2nd Dose,18
2022-07-18,Putrajaya,2nd Dose,0
2022-07-18,Malaysia,2nd Dose,2850
2022-07-18,Johor,1st Dose,23
2022-07-18,Kedah,1st Dose,37
2022-07-18,Kelantan,1st Dose,4
2022-07-18,Melaka,1st Dose,74
2022-07-18,Negeri Sembilan,1st Dose,1
2022-07-18,Pahang,1st Dose,4
2022-07-18,Perak,1st Dose,2
2022-07-18,Perlis,1st Dose,2
2022-07-18,Penang,1st Dose,1
2022-07-18,Sabah,1st Dose,64
2022-07-18,Sarawak,1st Dose,45
2022-07-18,Selangor,1st Dose,27
2022-07-18,Terengganu,1st Dose,2
2022-07-18,Kuala Lumpur,1st Dose,8
2022-07-18,Labuan,1st Dose,0
2022-07-18,Putrajaya,1st Dose,0
2022-07-18,Malaysia,1st Dose,294
2022-07-19,Johor,1st Booster,207
2022-07-19,Kedah,1st Booster,80
2022-07-19,Kelantan,1st Booster,86
2022-07-19,Melaka,1st Booster,29
2022-07-19,Negeri Sembilan,1st Booster,61
2022-07-19,Pahang,1st Booster,33
2022-07-19,Perak,1st Booster,127
2022-07-19,Perlis,1st Booster,6
2022-07-19,Penang,1st Booster,37
2022-07-19,Sabah,1st Booster,143
2022-07-19,Sarawak,1st Booster,48
2022-07-19,Selangor,1st Booster,230
2022-07-19,Terengganu,1st Booster,51
2022-07-19,Kuala Lumpur,1st Booster,135
2022-07-19,Labuan,1st Booster,1
2022-07-19,Putrajaya,1st Booster,5
2022-07-19,Malaysia,1st Booster,1279
2022-07-19,Johor,2nd Booster,818
2022-07-19,Kedah,2nd Booster,119
2022-07-19,Kelantan,2nd Booster,18
2022-07-19,Melaka,2nd Booster,333
2022-07-19,Negeri Sembilan,2nd Booster,304
2022-07-19,Pahang,2nd Booster,182
2022-07-19,Perak,2nd Booster,779
2022-07-19,Perlis,2nd Booster,8
2022-07-19,Penang,2nd Booster,219
2022-07-19,Sabah,2nd Booster,167
2022-07-19,Sarawak,2nd Booster,575
2022-07-19,Selangor,2nd Booster,2335
2022-07-19,Terengganu,2nd Booster,22
2022-07-19,Kuala Lumpur,2nd Booster,2711
2022-07-19,Labuan,2nd Booster,3
2022-07-19,Putrajaya,2nd Booster,13
2022-07-19,Malaysia,2nd Booster,8606
2022-07-19,Johor,2nd Dose,215
2022-07-19,Kedah,2nd Dose,238
2022-07-19,Kelantan,2nd Dose,123
2022-07-19,Melaka,2nd Dose,202
2022-07-19,Negeri Sembilan,2nd Dose,88
2022-07-19,Pahang,2nd Dose,247
2022-07-19,Perak,2nd Dose,169
2022-07-19,Perlis,2nd Dose,21
2022-07-19,Penang,2nd Dose,25
2022-07-19,Sabah,2nd Dose,277
2022-07-19,Sarawak,2nd Dose,772
2022-07-19,Selangor,2nd Dose,282
2022-07-19,Terengganu,2nd Dose,239
2022-07-19,Kuala Lumpur,2nd Dose,74
2022-07-19,Labuan,2nd Dose,24
2022-07-19,Putrajaya,2nd Dose,138
2022-07-19,Malaysia,2nd Dose,3134
2022-07-19,Johor,1st Dose,29
2022-07-19,Kedah,1st Dose,32
2022-07-19,Kelantan,1st Dose,6
2022-07-19,Melaka,1st Dose,17
2022-07-19,Negeri Sembilan,1st Dose,8
2022-07-19,Pahang,1st Dose,5
2022-07-19,Perak,1st Dose,15
2022-07-19,Perlis,1st Dose,0
2022-07-19,Penang,1st Dose,4
2022-07-19,Sabah,1st Dose,19
2022-07-19,Sarawak,1st Dose,84
2022-07-19,Selangor,1st Dose,41
2022-07-19,Terengganu,1st Dose,6
2022-07-19,Kuala Lumpur,1st Dose,25
2022-07-19,Labuan,1st Dose,2
2022-07-19,Putrajaya,1st Dose,2
2022-07-19,Malaysia,1st Dose,295
2022-07-20,Johor,1st Booster,160
2022-07-20,Kedah,1st Booster,100
2022-07-20,Kelantan,1st Booster,61
2022-07-20,Melaka,1st Booster,39
2022-07-20,Negeri Sembilan,1st Booster,60
2022-07-20,Pahang,1st Booster,55
2022-07-20,Perak,1st Booster,96
2022-07-20,Perlis,1st Booster,8
2022-07-20,Penang,1st Booster,42
2022-07-20,Sabah,1st Booster,78
2022-07-20,Sarawak,1st Booster,42
2022-07-20,Selangor,1st Booster,313
2022-07-20,Terengganu,1st Booster,47
2022-07-20,Kuala Lumpur,1st Booster,173
2022-07-20,Labuan,1st Booster,3
2022-07-20,Putrajaya,1st Booster,8
2022-07-20,Malaysia,1st Booster,1285
2022-07-20,Johor,2nd Booster,833
2022-07-20,Kedah,2nd Booster,188
2022-07-20,Kelantan,2nd Booster,35
2022-07-20,Melaka,2nd Booster,323
2022-07-20,Negeri Sembilan,2nd Booster,668
2022-07-20,Pahang,2nd Booster,307
2022-07-20,Perak,2nd Booster,915
2022-07-20,Perlis,2nd Booster,12
2022-07-20,Penang,2nd Booster,317
2022-07-20,Sabah,2nd Booster,165
2022-07-20,Sarawak,2nd Booster,620
2022-07-20,Selangor,2nd Booster,2862
2022-07-20,Terengganu,2nd Booster,23
2022-07-20,Kuala Lumpur,2nd Booster,3376
2022-07-20,Labuan,2nd Booster,8
2022-07-20,Putrajaya,2nd Booster,29
2022-07-20,Malaysia,2nd Booster,10681
2022-07-20,Johor,2nd Dose,329
2022-07-20,Kedah,2nd Dose,334
2022-07-20,Kelantan,2nd Dose,277
2022-07-20,Melaka,2nd Dose,243
2022-07-20,Negeri Sembilan,2nd Dose,222
2022-07-20,Pahang,2nd Dose,101
2022-07-20,Perak,2nd Dose,70
2022-07-20,Perlis,2nd Dose,22
2022-07-20,Penang,2nd Dose,49
2022-07-20,Sabah,2nd Dose,124
2022-07-20,Sarawak,2nd Dose,579
2022-07-20,Selangor,2nd Dose,335
2022-07-20,Terengganu,2nd Dose,298
2022-07-20,Kuala Lumpur,2nd Dose,97
2022-07-20,Labuan,2nd Dose,10
2022-07-20,Putrajaya,2nd Dose,2
2022-07-20,Malaysia,2nd Dose,3092
2022-07-20,Johor,1st Dose,17
2022-07-20,Kedah,1st Dose,133
2022-07-20,Kelantan,1st Dose,9
2022-07-20,Melaka,1st Dose,11
2022-07-20,Negeri Sembilan,1st Dose,78
2022-07-20,Pahang,1st Dose,8
2022-07-20,Perak,1st Dose,12
2022-07-20,Perlis,1st Dose,1
2022-07-20,Penang,1st Dose,4
2022-07-20,Sabah,1st Dose,8
2022-07-20,Sarawak,1st Dose,24
2022-07-20,Selangor,1st Dose,41
2022-07-20,Terengganu,1st Dose,11
2022-07-20,Kuala Lumpur,1st Dose,24
2022-07-20,Labuan,1st Dose,0
2022-07-20,Putrajaya,1st Dose,0
2022-07-20,Malaysia,1st Dose,381
2022-07-21,Johor,1st Booster,217
2022-07-21,Kedah,1st Booster,119
2022-07-21,Kelantan,1st Booster,208
2022-07-21,Melaka,1st Booster,56
2022-07-21,Negeri Sembilan,1st Booster,44
2022-07-21,Pahang,1st Booster,69
2022-07-21,Perak,1st Booster,107
2022-07-21,Perlis,1st Booster,12
2022-07-21,Penang,1st Booster,106
2022-07-21,Sabah,1st Booster,145
2022-07-21,Sarawak,1st Booster,117
2022-07-21,Selangor,1st Booster,320
2022-07-21,Terengganu,1st Booster,69
2022-07-21,Kuala Lumpur,1st Booster,162
2022-07-21,Labuan,1st Booster,2
2022-07-21,Putrajaya,1st Booster,5
2022-07-21,Malaysia,1st Booster,1758
2022-07-21,Johor,2nd Booster,856
2022-07-21,Kedah,2nd Booster,371
2022-07-21,Kelantan,2nd Booster,109
2022-07-21,Melaka,2nd Booster,365
2022-07-21,Negeri Sembilan,2nd Booster,330
2022-07-21,Pahang,2nd Booster,364
2022-07-21,Perak,2nd Booster,873
2022-07-21,Perlis,2nd Booster,20
2022-07-21,Penang,2nd Booster,431
2022-07-21,Sabah,2nd Booster,289
2022-07-21,Sarawak,2nd Booster,1137
2022-07-21,Selangor,2nd Booster,3070
2022-07-21,Terengganu,2nd Booster,74
2022-07-21,Kuala Lumpur,2nd Booster,3564
2022-07-21,Labuan,2nd Booster,19
2022-07-21,Putrajaya,2nd Booster,21
2022-07-21,Malaysia,2nd Booster,11893
2022-07-21,Johor,2nd Dose,1128
2022-07-21,Kedah,2nd Dose,875
2022-07-21,Kelantan,2nd Dose,475
2022-07-21,Melaka,2nd Dose,169
2022-07-21,Negeri Sembilan,2nd Dose,150
2022-07-21,Pahang,2nd Dose,250
2022-07-21,Perak,2nd Dose,237
2022-07-21,Perlis,2nd Dose,166
2022-07-21,Penang,2nd Dose,111
2022-07-21,Sabah,2nd Dose,265
2022-07-21,Sarawak,2nd Dose,686
2022-07-21,Selangor,2nd Dose,510
2022-07-21,Terengganu,2nd Dose,352
2022-07-21,Kuala Lumpur,2nd Dose,123
2022-07-21,Labuan,2nd Dose,19
2022-07-21,Putrajaya,2nd Dose,0
2022-07-21,Malaysia,2nd Dose,5516
2022-07-21,Johor,1st Dose,31
2022-07-21,Kedah,1st Dose,64
2022-07-21,Kelantan,1st Dose,21
2022-07-21,Melaka,1st Dose,26
2022-07-21,Negeri Sembilan,1st Dose,8
